Error Type,Topic Guid,Message
Warning,f6b221a8-97bd-48f3-8db1-b5c5357728fb,Topic title:obsolete-hardware-and-software-requirements-for-a-one-way-inbound-and-two-way-hybrid-topology-in-sharepoint-server-2013 bigger then max length:80 new topic title name:obsolete-hardware-and-software-requirements-for-a-one-way-inbound-and-two-way-hy
Warning,f6b00895-b5fd-4af6-a656-b7788ea20cbb,Topic title:admins-upgrade-your-users-to-the-latest-office-client-using-office-365-for-business bigger then max length:80 new topic title name:admins-upgrade-your-users-to-the-latest-office-client-using-office-365-for-busin
Warning,e91d6339-549c-4620-a559-b7c3c7ecba5d,Topic title:business-intelligence duplicated. New topic title name:business-intelligence-0
Warning,092252f8-08df-4cdb-a8d2-b8653caa29a1,Topic title:what-subscription-do-i-have duplicated. New topic title name:what-subscription-do-i-have-0
Warning,64cc1e15-97c6-469b-ae62-ba8792630ee5,Topic title:moving-from-commercial-versions-of-office-365-to-office-365-us-government-community bigger then max length:80 new topic title name:moving-from-commercial-versions-of-office-365-to-office-365-us-government-commun
Warning,83079d8c-c64d-40b8-80c6-bab3c8bd44f6,Topic title:plan-for-upgrade duplicated. New topic title name:plan-for-upgrade-0
Warning,aaee7bfb-e2a1-42ee-8fc0-bcc0754f04d2,Topic title:copy-or-move-library-files-by-using-open-with-explorer duplicated. New topic title name:copy-or-move-library-files-by-using-open-with-explorer-0
Warning,12cd632c-d672-4782-b0ce-beb82b511525,Topic title:fix-outlook-and-office-365-issues-with-support-and-recovery-assistant-for-office-365 bigger then max length:80 new topic title name:fix-outlook-and-office-365-issues-with-support-and-recovery-assistant-for-office
Warning,446babfe-2e08-4cc2-bbfb-c05b854933ac,Topic title:create-dns-records-at-easydns duplicated. New topic title name:create-dns-records-at-easydns-0
Warning,be82eda8-76ef-44a5-94f3-c14fbd57ec15,Topic title:get-help-with-microsoft-invoicing-|-microsoft-invoicing-is-available-to-selected-customers-in-the-u-s-who-have-an-office-365-business-premium-subscription bigger then max length:80 new topic title name:get-help-with-microsoft-invoicing-|-microsoft-invoicing-is-available-to-selected
Warning,a4f9bc9d-496f-4b56-87c2-c2bac060472f,Topic title:do-i-need-a-license-for-email-addresses-for-information-requests-and-customer-service bigger then max length:80 new topic title name:do-i-need-a-license-for-email-addresses-for-information-requests-and-customer-se
Warning,26e7cc26-c980-4cc5-a082-c333de544b6d,Topic title:configuring-exchange-hybrid-deployment-features-with-office-365-operated-by-21vianet bigger then max length:80 new topic title name:configuring-exchange-hybrid-deployment-features-with-office-365-operated-by-21vi
Warning,a88d3f72-7ac3-4f08-b302-c4ca0a796268,Topic title:hardware-and-software-requirements duplicated. New topic title name:hardware-and-software-requirements-0
Warning,7ca72484-edf8-4ed5-bf01-c622f8e58b90,Topic title:draft-verify-your-office-365-domain-to-prove-ownership-nonprofit-or-education-status-or-to-activate-yammer bigger then max length:80 new topic title name:draft-verify-your-office-365-domain-to-prove-ownership-nonprofit-or-education-st
Warning,82cd9642-b481-4420-a512-c63bdad9ebd8,Topic title: duplicated. New topic title name:-2
Warning,7f66dfdc-9a3d-4769-8a05-c654e4a27ec2,Topic title:upgrade-your-2010-version-sharepoint-online-sites-to-latest-classic-ui-experience bigger then max length:80 new topic title name:upgrade-your-2010-version-sharepoint-online-sites-to-latest-classic-ui-experienc
Warning,63f233ef-8a72-449e-8211-c66fea977b6e,Topic title:verify-each-user-profile-service-application-has-an-associated-managed-metadata-service-connection bigger then max length:80 new topic title name:verify-each-user-profile-service-application-has-an-associated-managed-metadata-
Warning,6a13cd9f-4b44-40d6-85aa-c70a8e5c34fe,Topic title:software-boundaries-and-limits duplicated. New topic title name:software-boundaries-and-limits-0
Warning,4dd8ba40-73c0-4468-b778-c7b744d03ead,Topic title:how-office-365-commercial-customers-can-get-early-access-to-new-office-2016-features bigger then max length:80 new topic title name:how-office-365-commercial-customers-can-get-early-access-to-new-office-2016-feat
Warning,d2c04073-0b0e-42d0-9c75-c7cd91d1625a,Topic title:server-to-server-authentication-between-sharepoint-server-and-exchange-server-2013 bigger then max length:80 new topic title name:server-to-server-authentication-between-sharepoint-server-and-exchange-server-20
Warning,69f58e99-c550-4274-ad18-c805d654b4c4,Topic title:how-to-set-up-a-multifunction-device-or-application-to-send-email-using-office-365 bigger then max length:80 new topic title name:how-to-set-up-a-multifunction-device-or-application-to-send-email-using-office-3
Warning,ee872cc0-d42c-4961-b0cd-c8bed83d6556,Topic title:how-many-licenses-are-available-in-your-office-365-for-business-subscription draft bigger then max length:80 new topic title name:how-many-licenses-are-available-in-your-office-365-for-business-subscription dra
Warning,cd06720f-ddd5-482a-9b44-cb980dd62ccd,Topic title:set-up-skype-for-business-online-with-office-365-small-business duplicated. New topic title name:set-up-skype-for-business-online-with-office-365-small-business-0
Warning,7eac74b1-8bc6-44e9-9951-cbed9f391ef1,Topic title:get-started-with-upgrade duplicated. New topic title name:get-started-with-upgrade-0
Warning,e8ce6b72-745b-464a-85c7-cbf6eb53391b,Topic title:using-content-search-web-part-instead-of-content-query-web-part-to-improve-performance-in-sharepoint-online bigger then max length:80 new topic title name:using-content-search-web-part-instead-of-content-query-web-part-to-improve-perfo
Warning,6951d670-e2a8-4a7e-b3ea-ccc9c00a0ffc,Topic title:plan-server-to-server-authentication duplicated. New topic title name:plan-server-to-server-authentication-0
Warning,8c11276b-aee8-49af-8d7e-cd79cb84d71c,Topic title:billing-and-subscriptions duplicated. New topic title name:billing-and-subscriptions-0
Warning,3a26444b-08c5-46ad-b80a-cda82b11b27b,Topic title:get-started-with-sharepoint duplicated. New topic title name:get-started-with-sharepoint-0
Warning,51b30eef-25d1-4228-8032-cf1bba085e07,Topic title:upgrade-databases duplicated. New topic title name:upgrade-databases-0
Warning,4f1bd681-337a-4bd3-a7b7-cf77b18d0870,Topic title:work-with-domain-names-in-office-365 duplicated. New topic title name:work-with-domain-names-in-office-365-0
Warning,94a0dfe4-66e8-4503-9cc6-cfb438f4fbc8,Topic title:supported-high-availability-and-disaster-recovery-options-for-sharepoint-databases bigger then max length:80 new topic title name:supported-high-availability-and-disaster-recovery-options-for-sharepoint-databas
Warning,9c4d0831-2c59-4bfc-877a-d15e2204469c,Topic title: duplicated. New topic title name:-3
Warning,be192d90-cbfc-4473-98b8-d22969d85505,Topic title:onedrive-for-business duplicated. New topic title name:onedrive-for-business-0
Warning,1626418f-0ee1-4c15-8ad3-d25f5c93b255,Topic title: duplicated. New topic title name:-4
Warning,836081bc-f682-4154-8baa-d3af7fb62afa,Topic title:enabling-ios-mail-app-users-to-receive-mail-that-was-originally-encrypted-in-office-365 bigger then max length:80 new topic title name:enabling-ios-mail-app-users-to-receive-mail-that-was-originally-encrypted-in-off
Warning,6244026d-982e-4848-ad4b-d49823fd1f9c,Topic title:video-change-the-location-where-you-sync-libraries-to-your-computer-with-the-onedrive-for-business-app bigger then max length:80 new topic title name:video-change-the-location-where-you-sync-libraries-to-your-computer-with-the-one
Warning,275f708e-2a0d-4ab8-9165-d4a80d80bfb0,Topic title:create-a-connection-from-dashboard-designer-to-a-sql-server-table-by-using-performancepoint-services bigger then max length:80 new topic title name:create-a-connection-from-dashboard-designer-to-a-sql-server-table-by-using-perfo
Warning,251ab47f-13ed-48a0-b05c-d4b12c6bc5f1,Topic title:restart-a-database-attach-upgrade-or-a-site-collection-upgrade-to-sharepoint-2013 bigger then max length:80 new topic title name:restart-a-database-attach-upgrade-or-a-site-collection-upgrade-to-sharepoint-201
Warning,6ada7d70-c1c8-4f4b-b816-d59e3ea7fb56,Topic title:where-is-power-pivot duplicated. New topic title name:where-is-power-pivot-0
Warning,759dad70-d906-4beb-bbe8-d733cb15b97e,Topic title:make-sure-people-can-get-to-your-office-365-public-website-if-they-don’t-type-www bigger then max length:80 new topic title name:make-sure-people-can-get-to-your-office-365-public-website-if-they-don’t-type-ww
Warning,da33f21e-c6cc-4391-95e8-d74526f51c6e,Topic title:upgrade-site-collections duplicated. New topic title name:upgrade-site-collections-0
Warning,9cd888dc-9104-422e-8d8a-d795f0b1c0d0,Topic title:configure-server-to-server-authentication duplicated. New topic title name:configure-server-to-server-authentication-0
Warning,301bfa66-0806-4afb-8b9c-d8321c51f841,Topic title:make-sure-people-can-get-to-your-website-outside-office-365-when-the-address-includes-www bigger then max length:80 new topic title name:make-sure-people-can-get-to-your-website-outside-office-365-when-the-address-inc
Warning,63bb092a-00fe-45ff-a4b8-d8be998d1a3c,Topic title:content-type-and-workflow-planning duplicated. New topic title name:content-type-and-workflow-planning-0
Warning,d7abd498-7bc4-44fe-a086-d9b1c5a340d2,Topic title:document-library-planning duplicated. New topic title name:document-library-planning-0
Warning,24838890-2431-4cf8-9d14-dae96c226fe8,Topic title:add-records-at-amazon-web-services-aws-to-set-up-your-sharepoint-online-public-website bigger then max length:80 new topic title name:add-records-at-amazon-web-services-aws-to-set-up-your-sharepoint-online-public-w
Warning,a0ca46f2-de15-4011-a82c-dbc7ffcfc7d3,Topic title:troubleshooting-skype-for-business-online-sign-in-errors-for-administrators-retire bigger then max length:80 new topic title name:troubleshooting-skype-for-business-online-sign-in-errors-for-administrators-reti
Warning,5aaa52a3-ab4e-4a4e-80d8-dc5d4d80c8d1,Topic title:what-do-i-need-on-hand-before-i-get-started-with-changing-my-email-address-in-office-365 bigger then max length:80 new topic title name:what-do-i-need-on-hand-before-i-get-started-with-changing-my-email-address-in-of
Warning,ff6c5b8c-59bd-4079-8f0b-de4f8b4e0a86,Topic title:browser-support-planning duplicated. New topic title name:browser-support-planning-0
Warning,5cdce2aa-fa6e-4888-a34f-de61713f5096,Topic title:configure-ediscovery duplicated. New topic title name:configure-ediscovery-0
Warning,4f3af911-1020-4fba-b9cf-df2f39c800e2,Topic title:test-lab-guide-configure-excel-services-data-refresh-by-using-an-external-connection bigger then max length:80 new topic title name:test-lab-guide-configure-excel-services-data-refresh-by-using-an-external-connec
Warning,982d3ab2-d1a6-4625-b4c6-e12a1f4532d5,Topic title:people-search-relevance-is-not-optimized-when-the-active-directory-has-errors-in-the-manager-reporting-structure bigger then max length:80 new topic title name:people-search-relevance-is-not-optimized-when-the-active-directory-has-errors-in
Warning,4f5e0b9a-7256-4c00-bc7f-e1735a9f5fbf,Topic title:choose-administrators-and-owners-for-the-administration-hierarchy-in-sharepoint-server bigger then max length:80 new topic title name:choose-administrators-and-owners-for-the-administration-hierarchy-in-sharepoint-
Warning,8a83c445-8d75-4e31-b87b-e383acf73fa7,Topic title:search-first-migration-from-fast-search-server-for-sharepoint-2010-to-sharepoint-server-2013 bigger then max length:80 new topic title name:search-first-migration-from-fast-search-server-for-sharepoint-2010-to-sharepoint
Warning,fae8ce7b-7c93-4cce-8a44-e3cf2f9f7b71,Topic title:business-intelligence duplicated. New topic title name:business-intelligence-1
Warning,06f7fc96-74d9-4175-a448-e3f83cf71c78,Topic title:sharepoint-server-2016-zero-downtime-patching-steps duplicated. New topic title name:sharepoint-server-2016-zero-downtime-patching-steps-0
Warning,c14e8b42-179e-46a6-9b46-e6a9a4d358fe,Topic title:troubleshoot-issues-you-might-see-when-you-run-office-365-for-business-desktop-setup bigger then max length:80 new topic title name:troubleshoot-issues-you-might-see-when-you-run-office-365-for-business-desktop-s
Warning,10f68591-fedd-4b69-934b-e6d66391511b,Topic title:what-is-a-domain duplicated. New topic title name:what-is-a-domain-0
Warning,6e2d601d-b02f-41e7-ba87-e70297ec6665,Topic title:create-an-external-list duplicated. New topic title name:create-an-external-list-0
Warning,a0bc092b-41b0-4b2b-b667-e74282c70f4c,Topic title:obsolete-deploy-an-app-for-sharepoint-to-sharepoint-online-by-using-visual-studio bigger then max length:80 new topic title name:obsolete-deploy-an-app-for-sharepoint-to-sharepoint-online-by-using-visual-studi
Warning,e3f32624-9fed-48fa-a6a4-e9a96d010e02,Topic title:test-lab-guide-configure-visio-services-data-refresh-using-an-external-connection bigger then max length:80 new topic title name:test-lab-guide-configure-visio-services-data-refresh-using-an-external-connectio
Warning,eb5d2d46-8bf6-43d7-add0-e9d61290a4d0,Topic title:the-settings-for-the-machine-translation-service-are-not-within-the-recommended-limits bigger then max length:80 new topic title name:the-settings-for-the-machine-translation-service-are-not-within-the-recommended-
Warning,f49cb91b-1c57-4840-bab7-e9fce41acfbb,Topic title:connect-an-external-list-to-outlook duplicated. New topic title name:connect-an-external-list-to-outlook-0
Warning,b37c5869-1b47-4a82-a30d-ea20070fe527,Topic title:view-audit-log-reports duplicated. New topic title name:view-audit-log-reports-0
Warning,6f9c5e88-1efe-4dda-be3a-eab2706458a0,Topic title:use-a-records-archive-or-manage-records-in-place duplicated. New topic title name:use-a-records-archive-or-manage-records-in-place-0
Warning,d2f576ab-d6fe-42dd-b883-ed0b848137d5,Topic title:feedback-about-non-delivery-report-5-7-124 duplicated. New topic title name:feedback-about-non-delivery-report-5-7-124-0
Warning,6925182e-82ff-4392-9297-f08525b9d96b,Topic title:add-a-database-server-to-an-existing-farm duplicated. New topic title name:add-a-database-server-to-an-existing-farm-0
Warning,e6f2918d-5724-46e8-b83f-f2a106cc055b,Topic title:how-to-turn-on-and-off-the-multiple-metadata-formats-for-json-in-sharepoint-server bigger then max length:80 new topic title name:how-to-turn-on-and-off-the-multiple-metadata-formats-for-json-in-sharepoint-serv
Warning,74aaade0-efc0-46ac-b949-f2d1d59256fa,Topic title:prevent-email-from-being-marked-as-spam duplicated. New topic title name:prevent-email-from-being-marked-as-spam-0
Warning,5f0f9910-d851-4ffa-832b-f47558e4758c,Topic title:accounts-used-by-application-pools-or-service-identities-are-in-the-local-machine-administrators-group bigger then max length:80 new topic title name:accounts-used-by-application-pools-or-service-identities-are-in-the-local-machin
Warning,6501b5ef-6bf7-43df-b60d-f65781847d6c,Topic title:data-encryption-in-odb-and-spo duplicated. New topic title name:data-encryption-in-odb-and-spo-0
Warning,8e568d8d-3d65-42c4-99fa-f7285c9db842,Topic title:plan-sites-and-manage-users duplicated. New topic title name:plan-sites-and-manage-users-0
Warning,5a4c7509-4b3a-436d-973c-f91dab781a88,Topic title:test-and-troubleshoot-an-upgrade duplicated. New topic title name:test-and-troubleshoot-an-upgrade-0
Warning,5e7be5ff-5216-406b-9bfe-f9ff1f9651aa,Topic title:more-cache-hosts-are-running-in-this-deployment-than-are-registered-with-sharepoint bigger then max length:80 new topic title name:more-cache-hosts-are-running-in-this-deployment-than-are-registered-with-sharepo
Warning,f60cae92-84d5-4098-8e34-fa7005925586,Topic title:how-do-i-use-my-email-address-with-my-domain-in-office-365 duplicated. New topic title name:how-do-i-use-my-email-address-with-my-domain-in-office-365-0
Warning,98a7fd0d-df04-45e7-9cbe-fae51debcf41,Topic title: duplicated. New topic title name:-5
Warning,96e39389-b4e8-4892-86eb-fc0ed533d208,Topic title:video-landing-pages duplicated. New topic title name:video-landing-pages-0
Warning,a96cfa2d-87f8-4991-801c-fd5482d49d0b,Topic title:excel-services duplicated. New topic title name:excel-services-0
Warning,062b6ff7-a4ee-408f-811e-fdba45ca3c08,Topic title:the-visio-graphics-service-has-a-minimum-cache-age-setting-that-will-adversely-impact-performance bigger then max length:80 new topic title name:the-visio-graphics-service-has-a-minimum-cache-age-setting-that-will-adversely-i
Warning,N/A,Sql Query:use [DDCMS_MOD_IW] SELECT tkw.[topicGuid] as topicGuid,kwf.[keyword] as f1Keyword
                                        FROM [TopicKeywordsF] tkw join [dbo].[KeywordsF] kwf on tkw.[kwdGuid] = kwf.[kwdGuid]
                                        INNER JOIN [dbo].[Reporting_Topic_WithShared] RS
                                        ON tkw.[topicGuid] = RS.[Topic ID]                               
                                        INNER JOIN Projects pro
                                        ON pro.[projectname]= RS.[Project Name]
                                        where RS.[Project Name] = 'DMC_O365SecComp' retuned no rows for project:DMC_O365SecComp server:ocpubcms for database:DDCMS_MOD_IW
Warning,N/A,Sql Query:use [DDCMS_MOD_IW] SELECT RA.[Item ID] as topicGuid,RA.[Attribute Value] as attValue
                              FROM [dbo].[Reporting_Topic_All_Attributes] RA
                              INNER JOIN [dbo].[Reporting_Topic_WithShared] RS
                              ON RA.[Item ID] = RS.[Topic ID]
                              INNER JOIN Projects pro
                              ON pro.[projectname] = RS.[Project Name]                              
                              where RA.[Attribute Name] = 'MtpsAlias' and RS.[Project Name] = 'DMC_O365SecComp'  retuned no rows for project:DMC_O365SecComp server:ocpubcms for database:DDCMS_MOD_IW
