VBA Project,GUID,Friendly name
DMC_O365SecComp,bbd32afa-01da-435d-8bf6-c0019dc77463,plan-the-public-website
DMC_O365SecComp,6b4ded77-ac8d-42ed-8606-c014fd947560,protect-your-global-administrator-accounts
DMC_O365SecComp,3ab1e2c3-28cf-4bf5-b0a8-c0222f32bdf5,track-relevance-analysis-in-advanced-ediscovery
DMC_O365SecComp,065b0e6a-1011-4ecc-9479-c0234d9f3799,add-records-at-register365-to-set-up-your-sharepoint-online-public-website
DMC_O365SecComp,428811c6-5044-4f85-839f-c02f7c841526,feedback-about-non-delivery-report-5-4-320
DMC_O365SecComp,e580fcae-b768-4b81-afda-c037fbd7bd6d,managed-metadata-planning
DMC_O365SecComp,d0768e2c-b733-4583-bbe6-c03af04fc5b7,troubleshoot-common-fine-grained-permissions-issues
DMC_O365SecComp,81792101-210c-4adc-b504-c03e3a8325f0,powerview
DMC_O365SecComp,446babfe-2e08-4cc2-bbfb-c05b854933ac,create-dns-records-at-easydns-0
DMC_O365SecComp,48e1b50c-f05b-41b7-befd-c061cad87acb,plan-to-disable-people-discovery-in-onedrive-for-business-and-sharepoint-online
DMC_O365SecComp,87ecbb0e-6550-491a-8826-c075e4859848,understanding-permission-levels
DMC_O365SecComp,c3802be8-9c57-4b25-9666-c07b485aabf0,use-analysis-services-effectiveusername-in-sharepoint-server
DMC_O365SecComp,a2609bd3-928a-479a-9c8d-c0a751d76fcf,monitor-cache-performance
DMC_O365SecComp,3e8fdd73-a385-4fb8-b1ff-c0ba1b54a01c,feedback-about-non-delivery-report-5-4-311
DMC_O365SecComp,6487d4de-401a-466f-8bc3-c0beb5cc40d3,early-termination-fees
DMC_O365SecComp,0eeb69e0-c799-4da1-b3ec-c0cc4efd585e,grant-active-directory-domain-services-permissions-for-profile-synchronization
DMC_O365SecComp,29482902-547e-4a84-afa5-c0db17801e65,create-and-configure-communities
DMC_O365SecComp,6df466b6-55f2-4898-8d6e-c0dff851a0be,restore-items-in-the-recycle-bin-of-a-sharepoint-site
DMC_O365SecComp,160fbc22-0b0b-4412-b6ad-c0fd7101f2ec,ms-o365-cc-ediscovery
DMC_O365SecComp,5dee7e15-3b81-40c5-978e-c10357bb7a3d,use-secure-store-with-sql-server-authentication
DMC_O365SecComp,1f51b14b-78fc-4c77-8beb-c11fbdea3379,create-dns-records-at-rackspace-for-office-365
DMC_O365SecComp,97962a13-cd17-4500-8ba0-c135456a457a,are-you-looking-for-edit-a-page-by-using-the-html-editor
DMC_O365SecComp,b88c09ed-4eee-482a-b497-c1360f83d5a3,how-people-are-using-office-365-groups-nib
DMC_O365SecComp,be82eda8-76ef-44a5-94f3-c14fbd57ec15,get-help-with-microsoft-invoicing-|-microsoft-invoicing-is-available-to-selected
DMC_O365SecComp,99bfbf81-e719-4630-9b0f-c187edfa1f8a,about-autopilot-profile-settings
DMC_O365SecComp,42a40413-d973-4d30-a33d-c1a02782a577,video-manage-contacts-on-your-desktop
DMC_O365SecComp,77f90d4a-dc7f-4f09-8972-c1b03ea85a67,information-for-dns-records
DMC_O365SecComp,e0afc8c5-bfae-48fe-b2bc-c1b3d681ef73,set-up-your-organization-on-office-365-small-business
DMC_O365SecComp,cecccfcd-8227-429d-97d3-c1ed49673a0d,configure-permission-on-an-external-content-type
DMC_O365SecComp,2eba1f87-3171-4ba2-b8a8-c1f56a205835,communicate-email-changes-to-your-users
DMC_O365SecComp,97359899-31fe-4519-ac8d-c2134a02c1e9,dlp-policy-templates-in-sharepoint
DMC_O365SecComp,b8588dae-9387-48c2-9248-c24122f07c59,manage-large-lists-and-libraries-in-sharepoint
DMC_O365SecComp,d6fac684-d3ea-4cc9-9349-c25cafb8f268,send-an-email-or-copy-the-link-of-a-library-file-or-list-item
DMC_O365SecComp,b2314c41-9fe6-406f-bb34-c26e34709505,add-kpis-to-a-scorecard
DMC_O365SecComp,aaca8987-5b62-458b-9882-c28476a66918,enable-mailbox-auditing
DMC_O365SecComp,bb4c7bb5-b85c-4b4b-ae93-c294dfeba0e1,view-reports-about-dlp-policy-detections
DMC_O365SecComp,bf9068c7-9187-49bb-9946-c298389bf4b0,performancepoint-services-application-settings
DMC_O365SecComp,06267044-a33b-4cc4-ade7-c2a5b4eace85,monitor-sites-and-site-collections
DMC_O365SecComp,2b54e1b0-47a7-4018-a1e4-c2b924e7c5a0,check-your-domain-and-dns-settings
DMC_O365SecComp,380cfeb5-6e14-438e-988a-c2b9bea574fa,create-a-list-based-on-a-spreadsheet
DMC_O365SecComp,a4f9bc9d-496f-4b56-87c2-c2bac060472f,do-i-need-a-license-for-email-addresses-for-information-requests-and-customer-se
DMC_O365SecComp,95960189-a451-46ce-bdcc-c2bd4f355aa4,wait-30-then-not-in-build
DMC_O365SecComp,405d8d1a-2952-4f51-9527-c2c305b76a29,configure-hybrid-business-connectivity-servicesroadmap
DMC_O365SecComp,d538651b-75e4-4221-9ea1-c2d0be1e0589,migration-assessment-scan-web-application-policies
DMC_O365SecComp,132d4989-ba3b-4602-89b6-c2da2920dff4,dlp-events-in-the-activity-management-api
DMC_O365SecComp,223fdb2d-38e1-44dc-ab35-c2dabebd38b9,o365-test-images-file
DMC_O365SecComp,5d0ddc2d-825a-4c56-9b0c-c2e2d9ff1942,office-web-apps-cmdlets
DMC_O365SecComp,946277ec-548e-45dd-b77f-c2fa2b0b37a8,obsolete-create-and-configure-an-odata-service-endpoint
DMC_O365SecComp,7e170116-e550-430b-aba9-c317de2d35ed,change-nameservers-to-set-up-office-365-with-dreamhost
DMC_O365SecComp,51bb79a9-b696-410d-a7a7-c320e541272d,see-who-a-file-is-shared-with
DMC_O365SecComp,26e7cc26-c980-4cc5-a082-c333de544b6d,configuring-exchange-hybrid-deployment-features-with-office-365-operated-by-21vi
DMC_O365SecComp,39e4654a-9588-41f6-892b-c33ab57bfbe2,bulk-edit-content-searches
DMC_O365SecComp,5e6c04ed-2d59-47a3-8eb5-c33e2c001ec6,move-sharepoint-server-2010-my-site-library-files-to-office-365
DMC_O365SecComp,4b51552a-1a39-4555-956f-c3414a794334,video-work-with-e-mail-on-the-desktop-in-office-365
DMC_O365SecComp,77722a66-8340-4ae3-ad15-c3610f398da0,manage-rbs
DMC_O365SecComp,1b9e3c6c-4308-4a20-b11e-c37b8013e177,protect-documents-that-have-fci-or-other-properties
DMC_O365SecComp,b831e049-1551-4b73-9d37-c3ad75d1bb53,rename-the-app-management-service-databases
DMC_O365SecComp,87c24ae2-82e0-4d1e-be01-c3bcc3f18c60,microsoft-office-activations
DMC_O365SecComp,1350e659-04ba-423e-a1b3-c41563073473,plan-for-ediscovery
DMC_O365SecComp,bcd62a53-7c5c-407e-b198-c41d5c1105f8,dsns-and-ndrs-in-office-365
DMC_O365SecComp,18fedf59-f293-4c15-953e-c42ec66fa13f,configure-an-alwayson-availability-group
DMC_O365SecComp,470146a0-4427-4ce0-a562-c44ac0f62d3e,create-a-performancepoint-scorecard
DMC_O365SecComp,bc5caa7b-b080-48dc-968b-c44c93e57b46,create-rich-newsfeed-posts
DMC_O365SecComp,e5a487cb-b522-452c-b409-c44e9e4bd1eb,import-subrscribers
DMC_O365SecComp,aecba264-abdb-4515-8b4f-c451cc0c0107,demonstrate-social-features
DMC_O365SecComp,d9ee4d67-f2b3-42b4-9c9e-c4529904990a,get-ready-for-office-365-cas
DMC_O365SecComp,d0a50e40-5322-4f7a-a3a4-c4660c879666,upgrade-content-databases
DMC_O365SecComp,d3bdb395-3824-49ed-9de4-c479a4bc71ea,configure-send-to-connections-for-records-management
DMC_O365SecComp,f255d39a-8231-42e7-957d-c4855b9ab529,configure-business-connectivity-services-solutions
DMC_O365SecComp,809fe3d9-6121-4e2e-8556-c48a39756365,document-management-in-sharepoint-server
DMC_O365SecComp,cb86b53b-bebf-4e0a-b781-c49270d85ea3,add-or-remove-a-user-s-email-alias
DMC_O365SecComp,d2104778-f0a1-4b69-baf3-c4b32e98a573,from-a-detailed-report-to-an-insight
DMC_O365SecComp,a88d3f72-7ac3-4f08-b302-c4ca0a796268,hardware-and-software-requirements-0
DMC_O365SecComp,7712b6af-329c-43a0-af7b-c4e4c1befb0e,change-nameservers-at-bluehost
DMC_O365SecComp,4f3f6c10-0a1b-479d-8b4d-c4f1bf49bb3f,connect-a-filter-web-part-to-a-list-view-web-part-on-a-classic-page
DMC_O365SecComp,723dba65-4887-4ef2-9971-c51c8669cbac,plan-for-disaster-recovery
DMC_O365SecComp,cdd1d3d6-034e-458f-9324-c51d90fa9273,bi-capabilities-in-excel-and-excel-services
DMC_O365SecComp,383809de-7f5e-4a1d-9098-c525f67b7a9a,define-case-and-tenant-settings-in-advanced-ediscovery
DMC_O365SecComp,4f52688f-7c27-41b7-8e28-c532d0e93e4d,keep-service-and-feature-account-passwords-up-to-date
DMC_O365SecComp,d6c23ef0-02c2-4bcb-855b-c53b8dd8dc95,add-records-at-dotph-to-set-up-your-sharepoint-online-public-website
DMC_O365SecComp,27b822cd-cbb2-4ff1-a00d-c54439f1df91,feedback-about-non-delivery-report-5-7-360
DMC_O365SecComp,c25f81bf-f3ce-44b3-99a6-c54c31080708,use-a-site-mailbox-to-collaborate-on-documents
DMC_O365SecComp,96ea3533-de64-4b01-839a-c560875a662c,change-storage-space
DMC_O365SecComp,d1a6a747-5789-498f-9db5-c5692a9c9559,use-the-sharepoint-newsfeed
DMC_O365SecComp,8da84df7-ab94-4591-b6cb-c583ceb3d25d,single-column-protect-access-to-data-and-services
DMC_O365SecComp,504ade99-3202-4781-8fb1-c590a866842e,network-connectivity-to-office-365
DMC_O365SecComp,457f740e-4cef-4f5b-9d96-c5aa3b3328a9,topics-not-yet-written
DMC_O365SecComp,f0d6f920-2466-4e0a-ba7a-c5c677789a46,move-the-app-management-service-service-application
DMC_O365SecComp,5f348ccd-050c-449f-b9c2-c5cbe28c0d9a,change-nameservers-to-set-up-office-365-with-tpp-wholesale
DMC_O365SecComp,aad21b1a-c775-469a-b89c-c5d1d59d27db,how-do-protection-features-in-microsoft-365-business-map-to-intune-settings
DMC_O365SecComp,220ebf89-78c4-4e45-b727-c5f0ea4edac4,what-s-new-in-ediscovery
DMC_O365SecComp,9b76065f-29b9-4b89-8059-c5f9db9ddbf6,customize-the-office-365-adoption-content-pack
DMC_O365SecComp,729c0aa1-bc0d-41e3-9cde-c60533f2c801,add-text-and-tables-to-your-page-with-the-text-web-part
DMC_O365SecComp,d2d70e32-b2bf-4427-88db-c60d019e5751,add-update-and-manage-users
DMC_O365SecComp,7ca72484-edf8-4ed5-bf01-c622f8e58b90,draft-verify-your-office-365-domain-to-prove-ownership-nonprofit-or-education-st
DMC_O365SecComp,e3e92668-f9b2-46ee-8e5e-c623870588b6,apply-or-remove-a-document-deletion-policy-for-a-site
DMC_O365SecComp,720994c4-86ca-4268-a3fb-c626e53fbb47,customize-the-navigation-on-your-public-website
DMC_O365SecComp,0406c1eb-0ae6-458b-a4a1-c630872db10a,how-to-display-a-list-of-onedrive-for-business-site-collections
DMC_O365SecComp,82cd9642-b481-4420-a512-c63bdad9ebd8,-2
DMC_O365SecComp,3324b8b8-dceb-45e2-ac24-c642720108f7,set-up-office-2010-desktop-programs-to-work-with-office-365-for-business
DMC_O365SecComp,99fc57c4-5abc-4a94-ac78-c64b4b4b599f,create-a-new-site-page-on-a-site-in-office-365
DMC_O365SecComp,072847c5-2925-4b02-9748-c651184f25a4,feedback-about-non-delivery-report-5-7-353
DMC_O365SecComp,7f66dfdc-9a3d-4769-8a05-c654e4a27ec2,upgrade-your-2010-version-sharepoint-online-sites-to-latest-classic-ui-experienc
DMC_O365SecComp,86f414ad-81de-4703-b40a-c6615bbe9108,utilization-activities-for-ocas
DMC_O365SecComp,63f233ef-8a72-449e-8211-c66fea977b6e,verify-each-user-profile-service-application-has-an-associated-managed-metadata
DMC_O365SecComp,ba84c8a3-3ce2-4252-926e-c67654ceb4a3,differences-between-sharepoint-server-2016-and-2019
DMC_O365SecComp,d43984b2-7a31-452f-afd4-c6837ee7a91d,stage-15-add-refiners-for-faceted-navigation-to-a-publishing-site
DMC_O365SecComp,0ce338d5-3666-4a18-86ab-c6910ff408cc,archiving-third-party-data
DMC_O365SecComp,35a5022c-f84a-455d-985e-c691ab5dfa17,use-a-different-page-for-your-sharepoint-site-home-page
DMC_O365SecComp,60253758-518f-4bd8-8ad9-c69de9ea535a,why-should-i-add-users-to-office-365-while-i-m-adding-my-domain
DMC_O365SecComp,35dbfd99-da5a-422b-9b0e-c6caf3b645fa,set-up-a-custom-do-not-rewrite-urls-list-with-atp
DMC_O365SecComp,9ff822a4-c71a-4db2-bbfc-c6d52661f047,understanding-sharepoint-server-2016-workflow-backup
DMC_O365SecComp,c20cded4-0c13-4419-bb2e-c6eeaacc3c5e,mini-maven-concierge-stuff
DMC_O365SecComp,6a13cd9f-4b44-40d6-85aa-c70a8e5c34fe,software-boundaries-and-limits-0
DMC_O365SecComp,aeb35bda-93fc-49b1-ac2c-c74fbeb737b5,about-the-skype-for-business-admin-role
DMC_O365SecComp,a470e75a-2817-42b3-85fd-c76060c13406,content-roadmap-set-up-and-configure-sharepoint-server-2013-and-sql-server-bi
DMC_O365SecComp,28c86a1c-e4dd-4aad-a2a6-c768a21cb352,security-roadmap
DMC_O365SecComp,53262060-5092-424d-a50b-c798b0ec32b1,view-the-version-history-of-an-item-or-file-in-a-list-or-library
DMC_O365SecComp,7d4ae748-f504-44c8-b958-c79c1486801c,changes-to-sharepoint-com-dns-service
DMC_O365SecComp,9f00540e-a6b8-4510-9ce1-c79e31cbc8c9,connect-an-external-list-to-outlook
DMC_O365SecComp,b9147f5b-3c30-4252-a8e5-c79fc40cdb3b,sites
DMC_O365SecComp,4e641515-ef59-401d-b342-c7ab74197ca2,manage-blocked-file-types-old
DMC_O365SecComp,93fa110c-34e8-4b8b-8286-c7b41a2668fa,add-records-at-1-1-internet-to-set-up-your-sharepoint-online-public-website
DMC_O365SecComp,4dd8ba40-73c0-4468-b778-c7b744d03ead,how-office-365-commercial-customers-can-get-early-access-to-new-office-2016-feat
DMC_O365SecComp,c7c9f938-5b8e-4d52-b1a2-c7c32cb2312a,yammer-activity-report
DMC_O365SecComp,d2c04073-0b0e-42d0-9c75-c7cd91d1625a,server-to-server-authentication-between-sharepoint-server-and-exchange-server-20
DMC_O365SecComp,787812c2-8742-40c3-bd74-c7df9846c0b0,migration-assessment-scan-managed-metadata-columns
DMC_O365SecComp,cc453ae5-fa9b-4836-b0ce-c7e824b1e36d,idfix-excluded-and-supported-objects-and-attributes
DMC_O365SecComp,992cb012-ffce-49a9-a7d7-c7e9e7c837f7,infopath
DMC_O365SecComp,69f58e99-c550-4274-ad18-c805d654b4c4,how-to-set-up-a-multifunction-device-or-application-to-send-email-using-office-3
DMC_O365SecComp,a51755b4-8191-4e56-9368-c83f1a5d1e43,understanding-the-microsoft-cloud-white-paper
DMC_O365SecComp,375f7e40-0898-4b36-bcd9-c83ffad8196c,what-is-a-microsoft-exchange-server-account
DMC_O365SecComp,31aa19c6-3c3a-480e-886b-c8510cc96837,configure-analysis-services-for-processing-data-models-in-excel-services
DMC_O365SecComp,308ad670-185b-403c-b6ab-c85741a53ac6,virtualize-sharepoint-2013-learning-roadmap
DMC_O365SecComp,cff1ddf3-6ccf-402d-b079-c870e4854d31,video-set-up-outlook-with-office-365
DMC_O365SecComp,47dd7e25-76d2-424e-8e93-c87c67e26467,excel-services-cmdlets
DMC_O365SecComp,32873d51-1819-455e-b8eb-c890a0ba8768,plan-onedrive-for-business
DMC_O365SecComp,72cfd78d-dcca-4fa6-b499-c89214917604,delete-a-column-in-a-sharepoint-list-or-library
DMC_O365SecComp,c17ba51d-ee3d-483a-85d8-c89894ed75d6,get-started-with-office-365-government
DMC_O365SecComp,3cd30091-6a8c-44e2-b909-c8a46fc8457a,feedback-about-non-delivery-report-5-7-133
DMC_O365SecComp,043807b2-21db-4d5c-b430-c8a6dee0e6ba,plan-for-multi-factor-authentication-for-office-365-deployments
DMC_O365SecComp,0ffd36db-3f34-4f9f-b3fe-c8bea09a9d8f,searchone-or-more-crawl-databases-may-have-fragmented-indices
DMC_O365SecComp,ee872cc0-d42c-4961-b0cd-c8bed83d6556,how-many-licenses-are-available-in-your-office-365-for-business-subscription dra
DMC_O365SecComp,c3239b39-3d66-4b71-817b-c8cbcf199b80,change-passwords-for-sql-server-services
DMC_O365SecComp,faa7d8e5-645d-4d59-839c-c8d4c1869e4a,overview-of-mdm
DMC_O365SecComp,4bae1561-6c20-440d-9254-c8e2f04d4b3a,create-an-excel-services-data-connection-by-using-performancepoint-services
DMC_O365SecComp,3c364f9e-b9f6-4da4-a792-c8e8c8cd2e86,diagnosing-performance-issues-with-sharepoint-online
DMC_O365SecComp,30ca106e-67c5-4e20-92ce-c8fb07a657ed,video-set-unique-permissions-for-a-blog
DMC_O365SecComp,d8727a74-d124-456f-ba0e-c9215f31c3c6,share-files
DMC_O365SecComp,4de5887b-b6b0-42a9-a6b2-c92e6ee960d6,search-first-migration-from-fast-search-server-for-sharepoint-2010
DMC_O365SecComp,ddf28727-3bfe-4b56-951d-c97204eac475,configure-a-sharepoint-site-for-mobile-devices
DMC_O365SecComp,cbd2369c-fd96-464c-bf48-c99826b459ee,office-365-u-s-government-gcc-high-endpoints
DMC_O365SecComp,6af68300-f9f0-422c-a0e3-c9b247de2362,learn-more-about-ediscovery-administrators
DMC_O365SecComp,f0522d4a-fbf4-41f9-854e-c9b59555091d,tune-sharepoint-online-performance
DMC_O365SecComp,e8c0fccd-8364-4352-8778-c9c46a668b70,search-planning
DMC_O365SecComp,1ff4c1b7-07e3-41da-9bce-c9f0596cae60,understand-risky-activity-in-my-organization-office-365-threat-intelligence
DMC_O365SecComp,7d56924e-77ab-4ac6-b6f2-ca0e1a72249d,video-create-dns-records-at-godaddy
DMC_O365SecComp,93174a3e-4482-4232-ace0-ca1e84afef2e,draft-update-email-addresses-after-you-add-a-domain
DMC_O365SecComp,03599896-4b0a-4edb-abfb-ca3f16325d84,change-nameservers-at-freenom
DMC_O365SecComp,e23aa6ff-e48d-44f0-a6ab-ca47da171dc0,review-site-collections-upgraded-to-sharepoint-2013
DMC_O365SecComp,46b97189-6430-4939-849a-ca5d4fbff8a8,set-up-a-godaddy-domain
DMC_O365SecComp,c272e12d-8b56-4230-a64b-ca694108f6e8,database-compare-topics
DMC_O365SecComp,ea1134be-89a1-49ca-9c3b-ca8bc70a3242,view-reports-and-logs
DMC_O365SecComp,c9f8c219-c744-40c2-afa2-caa62fff6d42,learn-more-about-advanced-recipient-search
DMC_O365SecComp,3ede6cef-193d-4c25-8d41-cacabab95ac9,install-prerequisites-from-network-share
DMC_O365SecComp,bcce86cf-ac09-446e-b9de-cad5170a5afc,create-a-tabular-data-scorecard
DMC_O365SecComp,c3923cd3-ec84-435f-bf41-cadc37996a4b,eu-driver-s-license-number
DMC_O365SecComp,16380df7-3911-4bc8-943b-cae9ace27827,enable-your-gmail-account-for-imap
DMC_O365SecComp,87496bc5-9601-4473-8021-cb05c71369c1,use-notifications-and-policy-tips
DMC_O365SecComp,35d9fc46-438f-4af5-a119-cb0c6c5ae4e0,using-mix-with-office-365-video
DMC_O365SecComp,61852fd9-fe8a-4880-a339-cb19ed3bff4a,run-a-content-search-in-the-security-and-compliance-center
DMC_O365SecComp,5a721bf6-e839-4767-82d8-cb1a463732df,search-driven-publishing-features-are-now-available-in-sharepoint-online
DMC_O365SecComp,4c060357-f986-46f2-98d0-cb459f24c327,how-do-i-create-an-invoice-for-a-new-customer
DMC_O365SecComp,12df8fdb-3244-49da-85fe-cb491ad9dfb4,digital-asset-library-planning
DMC_O365SecComp,469c141b-2572-4926-91b6-cb54c3e6e570,default-website-and-www-cname-record-created-by-a-domain-registrar
DMC_O365SecComp,93907c53-b043-4950-ab5a-cb8d89b77f02,customize-pages-on-your-website
DMC_O365SecComp,cd06720f-ddd5-482a-9b44-cb980dd62ccd,set-up-skype-for-business-online-with-office-365-small-business-0
DMC_O365SecComp,c7edb02a-fdab-4f91-9a20-cba01dad28ef,image-optimization-for-sharepoint-online
DMC_O365SecComp,fe3d1a2a-6147-4d10-8d88-cba86ee2f436,performance-testing
DMC_O365SecComp,f784a2a2-97f3-41d0-bb38-cbb0ccf0649e,audience-and-content-targeting-in-sharepoint-server-2016
DMC_O365SecComp,46aecccb-6196-48b4-a889-cbd408354d56,configure-forefront-tmg-for-a-hybrid-environment
DMC_O365SecComp,011d9aeb-94e5-4cdf-bb5b-cbd90ad7ff85,managed-metadata
DMC_O365SecComp,d14ae7c3-fcb0-4a03-967b-cbed861bb086,configure-supervision-policies
DMC_O365SecComp,7eac74b1-8bc6-44e9-9951-cbed9f391ef1,get-started-with-upgrade-0
DMC_O365SecComp,e8ce6b72-745b-464a-85c7-cbf6eb53391b,using-content-search-web-part-instead-of-content-query-web-part-to-improve-perfo
DMC_O365SecComp,3fae32fe-1a04-4854-9d21-cbfd93045202,automatic-password-change-planning
DMC_O365SecComp,3380e554-d1f8-46d6-9df0-cc102945f922,search-center-scenarios
DMC_O365SecComp,6cdcb2e3-8a77-4219-ba08-cc1d0ae8944f,start-profile-synchronization-manually
DMC_O365SecComp,91c3a2c3-6700-453a-9dd6-cc2f56700a06,create-dns-records-at-united-domains
DMC_O365SecComp,496e690b-b75d-4ff5-bf34-cc32905d0364,microsoft-365-business
DMC_O365SecComp,d74fcceb-3a64-40fb-9904-cc33ca49da56,overview-of-workflows-included-with-sharepoint
DMC_O365SecComp,e1de0000-01f1-4f9f-ba00-cc42f522b918,browsers-that-work-with-office-365
DMC_O365SecComp,6e80db58-c36b-4add-b1c8-cc5135f111f3,add-remove-and-manage-users-in-the-office-365-admin-center
DMC_O365SecComp,2bb4e7c0-5f7f-4144-b647-cc6a956aaa53,alerts
DMC_O365SecComp,5e1b1b4c-c090-4a49-9e05-cc7a88b0b694,an-introduction-to-cross-site-publishing
DMC_O365SecComp,aa015d1c-c4c9-4f8f-883c-cc80b7778f35,what-version-of-sharepoint-do-i-have
DMC_O365SecComp,103f940c-0468-4e1a-b527-cc8ad13a5ea6,use-network-upload-to-import-pst-files
DMC_O365SecComp,93cbd17b-0bf8-4355-9f32-cc90e0443e6d,use-the-sites-web-part
DMC_O365SecComp,e1ef5d58-62ca-4644-9550-cca98e1954d6,turn-on-or-off-the-scorecard-wizard
DMC_O365SecComp,6951d670-e2a8-4a7e-b3ea-ccc9c00a0ffc,plan-server-to-server-authentication-0
DMC_O365SecComp,bbf52fe0-3dd6-4bd7-b199-ccde413f6b1e,capture-or-change-a-video-thumbnail
DMC_O365SecComp,bfb2ea48-6118-4fa9-abb6-cced9424e5d9,export-to-excel-from-sharepoint
DMC_O365SecComp,e4468915-15e1-4530-9361-cd18ce82e231,managing-expressroute-for-connectivity
DMC_O365SecComp,677b4fb6-f9a8-490e-99a4-cd2e958d93f7,rename-service-application-databases-old
DMC_O365SecComp,a82570c0-69da-4a8d-b1cc-cd592094c979,conformance-statement-aa-level
DMC_O365SecComp,8c11276b-aee8-49af-8d7e-cd79cb84d71c,billing-and-subscriptions-0
DMC_O365SecComp,405597de-9856-4434-8d29-cd8f07cb6483,hirestest
DMC_O365SecComp,a498eaa9-3049-4b50-870d-cda2c6d2fe2f,about routing to content search web parts
DMC_O365SecComp,4bdac638-9d01-4c26-8de5-cda385ab3c21,office-365-email-isn-t-working-fix-mx-record
DMC_O365SecComp,3a26444b-08c5-46ad-b80a-cda82b11b27b,get-started-with-sharepoint-0
DMC_O365SecComp,fbcef2d7-ebaf-40d0-ba1f-cdaeff9f50ef,create-dns-records-for-azure-dns-zones
DMC_O365SecComp,8b2e3bca-c11b-4c10-a6d0-cdc09a83ccb9,change-nameservers-at-dyn-com
DMC_O365SecComp,5ff63bc1-308b-46de-a39b-cdc43ac117de,email
DMC_O365SecComp,b1bc0bef-4608-4601-813a-cdd9f746709a,cancel-your-subscription
DMC_O365SecComp,60a1110d-27dc-45d0-86e2-cddc72d072b2,plan-to-transform-queries-and-order-results
DMC_O365SecComp,11d5f9dd-955f-412c-b70f-cde4214204f4,send-e-mail-in-a-workflow
DMC_O365SecComp,fdb93465-7e11-4643-a73c-cde4e64ffff8,video-migrating-email-to-office-365
DMC_O365SecComp,33aaa965-eb32-42a9-8a9b-cdfffa364842,share-your-desktop-or-a-program-in-lync
DMC_O365SecComp,8386d324-816a-42ee-aff2-ce135ca2f241,all-state-service-databases-are-paused-for-a-state-service-application
DMC_O365SecComp,6601eda9-b722-4bf8-a2bf-ce25cf3d2fd0,differences-between-native-and-external-lists
DMC_O365SecComp,7a58d863-1e5e-4d73-a25d-ce41a68c6e47,ms-o365-cc-editdevicepolicy
DMC_O365SecComp,c8a62094-b951-47d5-b048-ce6bc5b518be,one-of-the-cache-hosts-in-the-cluster-is-down
DMC_O365SecComp,b5e1471c-1ad6-4bc5-9e75-ce791aee283c,group-your-ip-addresses-in-ocas
DMC_O365SecComp,b0b5ea1a-4e99-4f5a-9ef2-ce96c15155e2,public-websites-vs-publishing-sites-in-sharepoint
DMC_O365SecComp,c9b29461-20f6-4ae6-84ac-ce9bed3ceabb,searching-and-using-keywords-in-the-ediscovery-center
DMC_O365SecComp,7d6ee48b-d417-40b4-8ea9-ce9fba312697,admin-centernew
DMC_O365SecComp,3b2f493e-e3c4-42bf-b741-cea0364f82c1,error-code-450-4-4-315-connection-timed-out
DMC_O365SecComp,82ba88fa-ebdf-4d44-a7b3-cea82b25d71a,add-licenses-bought-through-vlsc
DMC_O365SecComp,0a57775d-0a2c-4aaf-a370-ceb079f19454,sign-in-to-view-your-office-365-encrypted-message
DMC_O365SecComp,82c97bb4-2b64-4edc-804d-cedbda525d22,csv-file-for-an-id-list-content-search
DMC_O365SecComp,aa5122c2-4a4a-476d-831e-ceddd50164e0,renew-to-a-new-plan
DMC_O365SecComp,b08c20f6-a142-4001-a92a-cee49b1145b2,configure-cross-site-publishing
DMC_O365SecComp,b324aebd-67ab-45a8-933d-ceedb2d909ea,introduction-to-managed-metadata-in-sharepoint-server-2010
DMC_O365SecComp,eb432e21-aaf0-466b-bf85-cefec0c7c4fc,turn-on-calendar-publishing-so-people-can-share-information
DMC_O365SecComp,90d8dee0-5c31-4c9b-93d5-cf09cb2320aa,overview-of-reports-and-scorecards
DMC_O365SecComp,59616fab-acdb-40e9-b414-cf0c965c80b7,hybrid-options
DMC_O365SecComp,51b30eef-25d1-4228-8032-cf1bba085e07,upgrade-databases-0
DMC_O365SecComp,0def3985-cc77-4290-91b4-cf1f924c060d,obsolete-sharepoint-hybrid-training-videos
DMC_O365SecComp,5f0c840e-4140-4571-88ed-cf235ff142d6,create-dns-records-at-hostgator
DMC_O365SecComp,673e21d2-db51-4930-a6fc-cf2b950ba8db,create-performancepoint-scorecards-by-using-a-wizard
DMC_O365SecComp,2a78e133-5228-4ab6-9d9b-cf318c0e3883,what-s-new-in-sharepoint-2013-upgrade
DMC_O365SecComp,3148949c-4eb1-4215-87c9-cf3768f704fb,ms-o365-cc-export
DMC_O365SecComp,a745195d-015c-4bb6-a08d-cf4a4cad5a1d,configure-enterprise-metadata-and-keyword-settings-for-a-list-or-library
DMC_O365SecComp,22c21ced-e249-418a-b3ac-cf5689c91786,help-articles-for-microsoft-bookings
DMC_O365SecComp,a2c1b8a0-68a2-4399-931f-cf58cfc3875d,assign-a-category-page-and-a-catalog-item-page-to-a-term
DMC_O365SecComp,4f1bd681-337a-4bd3-a7b7-cf77b18d0870,work-with-domain-names-in-office-365-0
DMC_O365SecComp,e38ba99c-c8d4-4e41-b0da-cf81d20a3f8b,set-up-microsoft-bookings
DMC_O365SecComp,ec2fed04-f6ca-47eb-b05e-cf855a8fe2eb,complete-a-workflow-task
